,snapshot_id,stress,Text,stress_level
609,13370808519384713343,1.5714285714285714,"We would like to introduce another new member of the McCauley/Schiller family, Pita.  Pita is an almost 15-year-old lab/shar pei mix. She loves humans, has settled in with Wobbles and Katie, and she enjoys hoarding toys. She is very inquisitive and enjoys following the scent trails of rabbits and other critter visitors in the yard. . Happy early birthday, Pita.  We hope you enjoy your new home!",Low
610,13414464449913705666,2.0,Maylina Deleon 8th grade graduation!,Low
611,13414464449913705666,2.0,This is me today! Chicago bound for Cubs game and all day drinking 😉😉😉,Low
612,13446051648229700946,1.2857142857142858,The beginning of a beautiful friendship. Miss you tots.,Low
613,13468279759395539791,1.8333333333333333,"Rough morning, got up early cranky teething. You didn't seem happy, got mad when I had to put his legs down and put the diaper on.",Low
614,13479257413590616489,1.3333333333333333,"Ran the Garmin Marathon 10k and apparently won my age group (it pays to get old).  Great event, really proud of the group I work with.",Low
615,13491403714608340181,2.0,Anniversary dinner ❤️,Low
616,13491403714608340181,2.0,Finally made it by the pool to check on Johnna,Low
617,13491403714608340181,2.0,Anniversary Hula Pie!,Low
618,13491403714608340181,2.0,View from our room,Low
619,13491403714608340181,2.0,View from the pool,Low
620,13491403714608340181,2.0,View from the lounge,Low
621,13491403714608340181,2.0,View from our room this morning. Thank you God for the beautiful day!,Low
622,13491403714608340181,2.0,Sunset on our last night,Low
623,13491403714608340181,2.0,Bye San Diego!  It was fun!,Low
624,13491403714608340181,1.3333333333333333,For my 30th stay (that is 30th stay not 30th night) the Arctic Club bought me dinner in the hotel restaurant!  Thank you Arctic Club!,Low
625,13491403714608340181,1.3333333333333333,Very nice Business Class seat!  My first International trip alone. Where’s Johnna when I need her?!,Low
626,13491403714608340181,1.3333333333333333,BA Business Class not quite as nice as AA Business Class,Low
627,13491403714608340181,1.2,View from the hotel,Low
628,13491403714608340181,1.2,I might be sleep deprived or maybe I’m just juvenile but doesn’t the toilet flusher in the hotel look like a little silver butt?,Low
629,13491403714608340181,1.2,Goodbye Westin Mindspace!  Thanks for a great stay!,Low
630,13491403714608340181,1.2,Starting my journey home!,Low
631,13491403714608340181,1.2,If you are only going to have one meal in the UK it might as well be fish and chips!,Low
632,13491403714608340181,1.2,Starting my last leg home!  This is by far my favorite lounge in the world. The food is so good here!,Low
633,13491403714608340181,1.2,In the plane!  One step closer to home!,Low
634,13491403714608340181,1.2,Somewhere over the pond and over the clouds on my way home!,Low
635,13491403714608340181,1.2,Clouds are cool!  And I’m home!,Low
636,13491403714608340181,1.4285714285714286,View from my desk in the new building,Low
637,13491403714608340181,1.2857142857142858,Beautiful sunset on the pool deck!,Low
638,13491403714608340181,1.0,See you up close in a few weeks Mt. Rainier!,Low
639,13491403714608340181,1.0,Sunset at the airport,Low
640,13491403714608340181,1.5,Today Hannah is getting married!,Low
641,13491403714608340181,1.5,Rehearsal Dinner!,Low
642,13491403714608340181,1.5,Pictures before the wedding,Low
643,13491403714608340181,1.5,Kira as a bridesmaid. Beautiful! ❤️,Low
644,13491403714608340181,1.5,Post wedding pictures before the reception,Low
645,13491403714608340181,1.5,Wedding reception dinner,Low
646,13491403714608340181,1.5,Post wedding brunch,Low
652,13538724873795897684,2.0,"Charleston never fails me. So thankful for a weekend spent with friends and for getting to meet my new goddaughter and see my godson. Note to self: go to Charleston more often. @ Charleston, South Carolina",Low
654,13543308681200334026,1.5714285714285714,"Emily off to NYC, Allison at PineCove. Is this what an empty nest feels like?",Low
655,13543308681200334026,1.5714285714285714,Early dinner with mom and dad while everyone else is away.,Low
659,13543308681200334026,1.5,Beautiful Jamaican sunrise today,Low
660,13543308681200334026,1.5,"Saddened by the state of the reefs and wildlife here in Jamaica. Lack of conservation and over fishing has taken a tremendous toll, at least on the reefs over by Ocho Rios. They are taking measures, but will take considerable time for improvement.",Low
661,13543308681200334026,1.5,"11,037,600 minutes of wedded bliss. Thank you Caroline Morse Blackwell for the past 21 years. Looking forward to many more, cannot imagine life without you. Happy Anniversary. Love you.",Low
671,13543308681200334026,2.0,"Mission Beach, San Diego, CA",Low
672,13543308681200334026,2.0,Off to San Diego for an awesome family gathering to celebrate my grandmother’s 100th birthday.,Low
673,13543308681200334026,2.0,"Back to Cali. This time, all business.",Low
674,13543308681200334026,2.0,All good things must come to an end. Great time with family this week.,Low
677,13562108969902129474,1.5,It''s back...Yoga on the Farm :)   Next Wednesday - September 19.  Register here....,Low
681,13637401405284044305,1.1428571428571428,Senior prom! Jackson Anton,Low
682,13637401405284044305,2.0,Went to my first hootenanny last night! Raising River Band was fantastic!,Low
688,13696522505300653400,4.0,It is with a heavy heart that I share with my HHS classmates the loss of Brent Latham.,High
689,13721933279774980118,2.0,"#chicagothistime #friends #vacationmode #chicagoriverfront #fundaysunday😎 @ Chicago, Illinois",Low
