snapshot_id,status,created_date,valence,recency,LifeEventFamily,Anticipation,Intimacy,Scope,age,gender,shipley_vocab,shipley_abs,openness,conscientiousness,extraversion,agreeableness,neuroticism,pos_affect,neg_affect,stai_trait,psqi,education_level,sleep
12488612021416888454,Ongoing,2018-06-25,0,789,Personal,Anticipated,2,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,7.0
12488612021416888454,Ongoing,2018-06-01,1,813,School,Anticipated,1,2,35.0,Female,36.0,17.0,3.5833333333333304,4.0,2.9166666666666696,4.16666666666667,3.0833333333333304,32.0,17.0,44.0,4.0,Graduate Degree,8.0
11805697506383606310,Ongoing,2018-04-14,0,861,Personal,Anticipated,2,2,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,4.5
11805697506383606310,Ongoing,2018-03-06,0,900,Personal,Anticipated,1,2,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,6.0
11805697506383606310,Ongoing,2018-03-10,0,896,Work,Unanticipated,3,3,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,6.0
11805697506383606310,Ongoing,2018-03-30,1,876,Personal,Anticipated,1,3,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,8.167
11805697506383606310,Ongoing,2018-05-03,0,842,Personal,Unanticipated,2,2,33.0,Female,33.0,15.0,4.083333333,4.25,3.583333333,4.0,3.833333333,27.0,13.0,39.0,5.0,College Degree,8.0
10218374518126117174,Ongoing,2018-05-12,0,833,Personal,Anticipated,2,2,27.0,Male,36.0,23.0,3.5,3.75,4.333333333,3.333333333,1.166666667,36.0,16.0,25.0,7.0,Graduate Degree,8.625
10218374518126117174,Ongoing,2018-06-23,0,791,Personal,Anticipated,2,2,27.0,Male,36.0,23.0,3.5,3.75,4.333333333,3.333333333,1.166666667,36.0,16.0,25.0,7.0,Graduate Degree,8.4
10218374518126117174,Ongoing,2018-06-08,1,806,Personal,Unanticipated,2,2,27.0,Male,36.0,23.0,3.5,3.75,4.333333333,3.333333333,1.166666667,36.0,16.0,25.0,7.0,Graduate Degree,8.333
11572316908792461326,ended,2018-07-28,1,756,Personal,Unanticipated,2,2,34.0,Female,32.0,14.0,3.666666667,4.0,3.5,3.75,3.25,31.0,16.0,37.0,8.0,Graduate Degree,6.667
11178893862060923050,Ongoing,2018-07-07,0,777,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-05-28,0,817,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-05-25,0,820,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,6.0
11178893862060923050,Ongoing,2018-05-28,1,817,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-02,1,812,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-02,1,812,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-02,0,812,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-09,1,805,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,8.667
11178893862060923050,Ongoing,2018-06-10,0,804,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,8.667
11178893862060923050,Ongoing,2018-06-10,1,804,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,8.667
11178893862060923050,Ongoing,2018-06-22,1,792,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.25
11178893862060923050,Ongoing,2018-06-29,1,785,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,4.5
11178893862060923050,Ongoing,2018-07-02,0,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-07-02,1,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-07-03,0,781,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-15,0,738,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-16,1,737,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-16,0,737,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-19,0,734,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-19,1,734,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-19,0,734,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-17,0,797,Personal,Anticipated,1,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-26,1,788,Personal,Anticipated,1,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,4.5
11178893862060923050,Ongoing,2018-08-17,0,736,Local,Unanticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-18,0,796,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.25
11178893862060923050,Ongoing,2018-06-16,0,798,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-16,1,798,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-18,1,796,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.25
11178893862060923050,Ongoing,2018-06-18,0,796,Local,Anticipated,1,1,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.25
11178893862060923050,ended,2018-07-17,1,767,Personal,Unanticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.333
11178893862060923050,Ongoing,2018-06-06,1,808,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,8.667
11178893862060923050,Ongoing,2018-06-10,0,804,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,8.667
11178893862060923050,Ongoing,2018-06-29,0,785,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,4.5
11178893862060923050,Ongoing,2018-06-30,0,784,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,4.5
11178893862060923050,Ongoing,2018-07-02,1,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-02,0,751,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.5
11178893862060923050,Ongoing,2018-06-08,0,806,Personal,Unanticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,8.667
11178893862060923050,Ongoing,2018-06-24,0,790,Health,Unanticipated,2,3,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.25
11178893862060923050,Ongoing,2018-06-24,1,790,Health,Unanticipated,2,3,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.25
11178893862060923050,Ongoing,2018-07-02,0,782,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-17,0,736,Personal,Anticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-02,0,812,Personal,Unanticipated,3,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-02,0,812,Personal,Unanticipated,3,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-08-19,0,734,Personal,Anticipated,1,3,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,7.0
11178893862060923050,Ongoing,2018-06-28,0,786,Personal,Unanticipated,2,2,47.0,Male,37.0,21.0,3.25,2.916666667,3.416666667,4.75,2.75,35.0,23.0,44.0,10.0,Graduate Degree,4.5
12284107348524025869,Ongoing,2018-05-27,1,818,Personal,Anticipated,2,2,39.0,Male,38.0,21.0,4.75,4.33333333333333,3.1666666666666696,3.1666666666666696,3.3333333333333304,33.0,20.0,55.0,6.0,College Degree,8.8
9252537403715547191,Ongoing,2018-07-01,1,783,Personal,Anticipated,2,2,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,7.0
9252537403715547191,Ongoing,2018-07-04,1,780,Personal,Anticipated,2,2,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,7.5
9252537403715547191,Ongoing,2018-06-10,0,804,Personal,Anticipated,1,2,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,7.667
9252537403715547191,Ongoing,2018-08-03,0,750,Local,Unanticipated,1,1,33.0,Female,23.0,13.0,4.166666667,3.75,3.833333333,3.083333333,4.0,37.0,23.0,45.0,7.0,Doctoral Degree,7.667
9381952670851740549,ended,2018-05-29,1,816,Personal,Anticipated,2,2,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,9.333
9381952670851740549,Ongoing,2018-05-08,1,837,Personal,Anticipated,2,2,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,8.7
9381952670851740549,Ongoing,2018-05-07,0,838,Local,Anticipated,1,1,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,8.7
9381952670851740549,Ongoing,2018-05-08,0,837,Local,Anticipated,1,1,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,8.7
9381952670851740549,ended,2018-06-01,0,813,Health,Anticipated,2,3,35.0,Male,37.0,15.0,4.0,4.0,2.75,4.33333333333333,3.3333333333333304,26.0,23.0,43.0,6.0,College Degree,9.333
11104593526451055549,Ongoing,2018-06-19,1,795,Personal,Anticipated,2,2,34.0,Male,37.0,18.0,4.5,4.0,3.0,4.25,2.0,34.0,14.0,33.0,4.0,Graduate Degree,6.0
11104593526451055549,Ongoing,2018-06-19,1,795,Personal,Anticipated,2,2,34.0,Male,37.0,18.0,4.5,4.0,3.0,4.25,2.0,34.0,14.0,33.0,4.0,Graduate Degree,6.0
11104593526451055549,Ongoing,2018-05-08,0,837,Local,Anticipated,1,1,34.0,Male,37.0,18.0,4.5,4.0,3.0,4.25,2.0,34.0,14.0,33.0,4.0,Graduate Degree,8.69
11104593526451055549,ended,2018-06-06,1,808,Local,Anticipated,1,1,34.0,Male,37.0,18.0,4.5,4.0,3.0,4.25,2.0,34.0,14.0,33.0,4.0,Graduate Degree,9.0
11104593526451055549,Ongoing,2018-06-18,1,796,Personal,Unanticipated,2,2,34.0,Male,37.0,18.0,4.5,4.0,3.0,4.25,2.0,34.0,14.0,33.0,4.0,Graduate Degree,6.0
12680617526080257161,Ongoing,2018-07-15,0,769,Personal,Anticipated,2,2,27.0,Male,27.0,13.0,4.25,3.083333333,4.25,3.25,2.333333333,42.0,17.0,35.0,8.0,Graduate Degree,9.0
12680617526080257161,Ongoing,2018-06-09,1,805,Personal,Anticipated,1,2,27.0,Male,27.0,13.0,4.25,3.083333333,4.25,3.25,2.333333333,42.0,17.0,35.0,8.0,Graduate Degree,6.5
11756245948562388162,Ongoing,2018-04-16,0,859,Personal,Anticipated,2,2,25.0,Male,32.0,19.0,3.5,3.833333333,4.0,3.0,1.416666667,39.0,19.0,29.0,5.0,Graduate Degree,8.5
11756245948562388162,ended,2018-04-20,1,855,Personal,Anticipated,2,2,25.0,Male,32.0,19.0,3.5,3.833333333,4.0,3.0,1.416666667,39.0,19.0,29.0,5.0,Graduate Degree,8.5
11756245948562388162,ended,2018-04-23,0,852,Personal,Anticipated,2,2,25.0,Male,32.0,19.0,3.5,3.833333333,4.0,3.0,1.416666667,39.0,19.0,29.0,5.0,Graduate Degree,7.375
11756245948562388162,Ongoing,2018-05-26,1,819,Personal,Anticipated,2,2,25.0,Male,32.0,19.0,3.5,3.833333333,4.0,3.0,1.416666667,39.0,19.0,29.0,5.0,Graduate Degree,8.3
11756245948562388162,ended,2018-05-30,1,815,Personal,Anticipated,2,2,25.0,Male,32.0,19.0,3.5,3.833333333,4.0,3.0,1.416666667,39.0,19.0,29.0,5.0,Graduate Degree,8.5
11756245948562388162,Ongoing,2018-06-03,0,811,Local,Unanticipated,1,1,25.0,Male,32.0,19.0,3.5,3.833333333,4.0,3.0,1.416666667,39.0,19.0,29.0,5.0,Graduate Degree,8.5
11756245948562388162,ended,2018-05-07,1,838,Personal,Unanticipated,2,2,25.0,Male,32.0,19.0,3.5,3.833333333,4.0,3.0,1.416666667,39.0,19.0,29.0,5.0,Graduate Degree,8.75
9622025573216492542,Ongoing,2018-07-09,1,775,Personal,Anticipated,2,2,38.0,Female,33.0,17.0,4.25,4.333333333,3.916666667,4.416666667,2.5,35.0,18.0,43.0,9.0,Graduate Degree,7.5
9622025573216492542,Ongoing,2018-07-11,0,773,Personal,Anticipated,2,2,38.0,Female,33.0,17.0,4.25,4.333333333,3.916666667,4.416666667,2.5,35.0,18.0,43.0,9.0,Graduate Degree,7.5
9622025573216492542,Ongoing,2018-07-21,0,763,Personal,Anticipated,2,2,38.0,Female,33.0,17.0,4.25,4.333333333,3.916666667,4.416666667,2.5,35.0,18.0,43.0,9.0,Graduate Degree,7.75
9622025573216492542,Ongoing,2018-07-18,1,766,Personal,Anticipated,2,2,38.0,Female,33.0,17.0,4.25,4.333333333,3.916666667,4.416666667,2.5,35.0,18.0,43.0,9.0,Graduate Degree,7.75
9622025573216492542,Ongoing,2018-08-23,1,730,Personal,Anticipated,2,2,38.0,Female,33.0,17.0,4.25,4.333333333,3.916666667,4.416666667,2.5,35.0,18.0,43.0,9.0,Graduate Degree,7.5
9622025573216492542,Ongoing,2018-08-08,1,745,School,Anticipated,1,2,38.0,Female,33.0,17.0,4.25,4.333333333,3.916666667,4.416666667,2.5,35.0,18.0,43.0,9.0,Graduate Degree,8.0
12714952603167396839,Ongoing,2018-08-12,1,741,Personal,Anticipated,2,2,46.0,Female,33.0,19.0,4.083333333,3.416666667,3.916666667,4.666666667,1.5,46.0,13.0,31.0,9.0,Graduate Degree,8.0
12714952603167396839,ended,2018-08-11,1,742,Personal,Anticipated,2,2,46.0,Female,33.0,19.0,4.083333333,3.416666667,3.916666667,4.666666667,1.5,46.0,13.0,31.0,9.0,Graduate Degree,8.0
12714952603167396839,Ongoing,2018-08-11,0,742,Personal,Anticipated,2,2,46.0,Female,33.0,19.0,4.083333333,3.416666667,3.916666667,4.666666667,1.5,46.0,13.0,31.0,9.0,Graduate Degree,8.0
12714952603167396839,Ongoing,2018-08-11,1,742,Personal,Anticipated,1,3,46.0,Female,33.0,19.0,4.083333333,3.416666667,3.916666667,4.666666667,1.5,46.0,13.0,31.0,9.0,Graduate Degree,8.0
9897582009808093798,Ongoing,2018-09-01,0,721,Personal,Anticipated,1,2,25.0,Female,34.0,20.0,4.416666667,4.25,3.916666667,3.5,3.5,36.0,19.0,43.0,7.0,College Degree,8.25
9897582009808093798,Ongoing,2018-08-22,0,731,Personal,Anticipated,1,3,25.0,Female,34.0,20.0,4.416666667,4.25,3.916666667,3.5,3.5,36.0,19.0,43.0,7.0,College Degree,7.75
13249647788348167634,Ongoing,2018-06-29,0,785,Personal,Anticipated,2,2,53.0,Female,35.0,15.0,4.33333333333333,3.75,2.8333333333333304,4.16666666666667,2.0833333333333304,20.0,11.0,36.0,12.0,College Degree,5.0
13249647788348167634,Ongoing,2018-07-01,0,783,Personal,Anticipated,2,2,53.0,Female,35.0,15.0,4.33333333333333,3.75,2.8333333333333304,4.16666666666667,2.0833333333333304,20.0,11.0,36.0,12.0,College Degree,5.0
13249647788348167634,Ongoing,2018-08-06,0,747,Personal,Anticipated,2,2,53.0,Female,35.0,15.0,4.33333333333333,3.75,2.8333333333333304,4.16666666666667,2.0833333333333304,20.0,11.0,36.0,12.0,College Degree,4.667
12244993936769868566,ended,2018-06-04,1,810,Personal,Anticipated,2,2,27.0,Male,34.0,21.0,4.25,3.75,3.583333333,3.75,1.666666667,39.0,15.0,34.0,6.0,College Degree,6.0
13270070248030061711,ended,2018-03-11,1,895,Local,Anticipated,1,1,32.0,Male,23.0,11.0,3.583333333,3.833333333,3.666666667,4.0,2.166666667,36.0,17.0,40.0,8.0,College Degree,7.5
10751444191368504640,Ongoing,2018-05-10,1,835,Work,Anticipated,1,1,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,7.8
10751444191368504640,Ongoing,2018-04-21,0,854,Health,Anticipated,2,3,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,6.0
10751444191368504640,Ongoing,2018-05-02,1,843,Health,Anticipated,2,3,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,5.75
10751444191368504640,Ongoing,2018-05-14,1,831,Health,Anticipated,2,3,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,9.75
10751444191368504640,Ongoing,2018-05-21,1,824,Personal,Unanticipated,2,2,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,6.875
10751444191368504640,Ongoing,2018-05-10,0,835,Health,Unanticipated,2,3,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,7.8
10751444191368504640,Ongoing,2018-06-04,0,810,Personal,Anticipated,1,3,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,7.0
10751444191368504640,Ongoing,2018-06-06,0,808,Personal,Anticipated,1,3,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,7.0
10751444191368504640,Ongoing,2018-05-20,-1,825,Personal,Unanticipated,3,3,42.0,Female,26.0,15.0,3.5,3.583333333,4.166666667,4.833333333,2.333333333,39.0,12.0,39.0,7.0,College Degree,9.75
12234026427044566165,Ongoing,2018-04-25,1,850,Local,Anticipated,1,1,25.0,Male,33.0,20.0,3.833333333,2.916666667,1.666666667,3.666666667,3.666666667,20.0,35.0,52.0,6.0,College Degree,8.7
12599419164858189527,Ongoing,2018-06-07,1,807,Health,Unanticipated,2,3,36.0,Female,37.0,17.0,4.0,3.3333333333333304,3.0,4.5,3.5833333333333304,25.0,18.0,52.0,16.0,Graduate Degree,4.0
11398131216533925331,Ongoing,2018-08-12,0,741,Personal,Anticipated,2,2,28.0,Male,32.0,14.0,4.833333333,4.416666667,4.5,2.833333333,3.583333333,40.0,37.0,65.0,5.0,Graduate Degree,8.0
11398131216533925331,Ongoing,2018-07-24,0,760,Personal,Anticipated,2,2,28.0,Male,32.0,14.0,4.833333333,4.416666667,4.5,2.833333333,3.583333333,40.0,37.0,65.0,5.0,Graduate Degree,6.667
11398131216533925331,Ongoing,2018-07-20,1,764,Personal,Unanticipated,2,2,28.0,Male,32.0,14.0,4.833333333,4.416666667,4.5,2.833333333,3.583333333,40.0,37.0,65.0,5.0,Graduate Degree,7.25
13099943977610731220,ended,2018-03-09,1,897,Personal,Anticipated,2,2,51.0,Female,36.0,17.0,4.333333333,4.416666667,4.25,4.583333333,1.0,39.0,10.0,21.0,5.0,College Degree,9.5
13562108969902129474,Ongoing,2018-07-16,1,768,Personal,Anticipated,2,2,41.0,Female,37.0,14.0,4.75,2.916666667,3.583333333,4.416666667,1.833333333,40.0,23.0,38.0,6.0,College Degree,8.0
13562108969902129474,Ongoing,2018-09-13,1,709,Personal,Anticipated,1,3,41.0,Female,37.0,14.0,4.75,2.916666667,3.583333333,4.416666667,1.833333333,40.0,23.0,38.0,6.0,College Degree,6.667
12677361572409209396,Ongoing,2018-05-13,0,832,Personal,Anticipated,1,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,9.0
12677361572409209396,Ongoing,2018-05-26,1,819,Personal,Anticipated,1,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,6.5
12677361572409209396,Ongoing,2018-05-26,1,819,Personal,Anticipated,1,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,6.5
12677361572409209396,ended,2018-05-28,1,817,Personal,Anticipated,1,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,11.0
12677361572409209396,Ongoing,2018-06-23,0,791,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,11.0
12677361572409209396,Ongoing,2018-07-04,0,780,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,7.0
12677361572409209396,Ongoing,2018-06-14,1,800,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,9.0
12677361572409209396,Ongoing,2018-05-22,0,823,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,6.5
12677361572409209396,Ongoing,2018-06-13,0,801,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,9.0
12677361572409209396,Ongoing,2018-06-18,0,796,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,11.0
12677361572409209396,Ongoing,2018-06-21,0,793,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,11.0
12677361572409209396,Ongoing,2018-06-15,0,799,Personal,Anticipated,2,2,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,9.0
12677361572409209396,Ongoing,2018-04-21,0,854,Health,Anticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,9.0
12677361572409209396,Ongoing,2018-04-21,0,854,Health,Anticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,9.0
12677361572409209396,Ongoing,2018-07-07,1,777,Health,Anticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,7.0
12677361572409209396,Ongoing,2018-04-16,1,859,Health,Anticipated,2,3,28.0,Female,38.0,11.0,4.333333333,3.5,2.75,4.25,3.166666667,26.0,19.0,50.0,14.0,College Degree,9.0
