,snapshot_id,Text,day,stress,sleep,anxiety,stress_imputed,sleep_imputed,anxiety_imputed
1029,11156103277197680506,Rainbow Lake in Mount Zirkel Wilderness. About 9 miles round trip; 1450' elevation gain; 9971' at lake. Carried a 30lb pack. My brother walked slow so I could keep up.,2018-06-18,2.0,7.75,2.0,False,False,False
1030,11156103277197680506,Lower Maxwell Falls hike. Considering it was only a few minutes away I figured I better go check it out. Waterfall was a trickle but the flowers were lovely.,2018-06-24,1.5,8.75,1.3333333333333333,False,False,False
1031,11156103277197680506,"Rope Jam results! For the past 6 weeks we have drilled roll-ups. Through trial and error, bruises, fails, and bails it finally came together. I would have given up if it wasn''t for the amazing encouragement. 'Take your glasses off and fall on your face!'"" It worked 💜🤣 Love you both""",2018-07-09,2.0,9.0,1.8333333333333333,False,False,False
1032,11156103277197680506,Second interview ✔️ Ganglion Cyst removed ✔️ same dress. Killing it 🤣,2018-07-09,2.0,9.0,1.8333333333333333,False,False,False
1033,11156103277197680506,Hanging out Friday afternoon in the tailgate of Scott's Jeep. Lots of laughs with those two!,2018-07-15,1.8333333333333333,9.25,1.6666666666666667,False,False,False
1034,11156103277197680506,Stitches are out. Hoping the next week of healing does the trick so I can get in the air for 7th Rope Meeting in Barcelona! Duck tape and super glue if all else fails. Purple incision marker makes it look worse than it feels.,2018-07-27,2.0,8.5,1.6666666666666667,False,False,False
30,11156103277197680506,Ciao Charlotte. Buenos Dias Madrid! It's fantastic to be back again.,2018-07-28,2.5,8.5,2.0,False,False,False
1,11156103277197680506,¡Hola Barcelona! We are in you 😂,2018-07-31,1.8,8.5,1.5,True,True,True
2,11156103277197680506,A good friend will help you find gluten free restaurants in a foreign county. A great friend will eat there with you!. CELICIOSO Gluten Free Bakery: breakfast and lunch. Loliam Dulce & Sano Natural: dinner,2018-07-31,1.8,8.5,1.5,True,True,True
3,11156103277197680506,The Sagrada Família is like being inside a rainbow. It''s mind blowing! Phenomenal 🤯🌈❤. I also need a chiropractor after starring up for several hours straight.,2018-07-31,1.8,8.5,1.5,True,True,True
1035,11156103277197680506,Hiked up to the Carmel Bunkers today. No actual bunkers just antiaircraft warfare and its facilities...and a toaster in a tree.,2018-08-01,1.8,8.5,1.5,True,True,True
1036,11156103277197680506,We have arrived!,2018-08-01,1.8,8.5,1.5,True,True,True
1063,11178893862060923050,"I’m verklempt. Colorado is so beautiful, especially today, driving north along the Front Range and seeing the green leading to the purple leading to the white, in stark contrast to the vivid blue sky. No, it’s not like this every day, but many! So miss my home and the people here. (Crappy photo from the Bustang en route to Fort Collins but you get the gist.)",2018-05-25,2.6333333333333333,7.0,1.5,True,True,True
1039,11178893862060923050,Iâm boarding my flight back now...,2018-05-28,2.6666666666666665,6.0,1.6666666666666667,False,False,False
1040,11178893862060923050,"Not a fan of these flights...TSA Pre is closed, half of security is closed, and a fricken bunch of kettles everywhere. *Sigh* #FirstWorldProblems.",2018-05-28,2.6666666666666665,6.0,1.6666666666666667,False,False,False
1064,11178893862060923050,"Ready to do this! US Embassy, here we come! On Wednesday [after I sleep off the jet lag (yes it’s a 9-hour flight in the same time zone but that dry air is real) and have a brunch and do some work and get caught up with Juliet.] And find time for some guy I know.",2018-06-02,2.75,8.0,2.0,False,False,False
1065,11178893862060923050,"Chilean crew and a lot of Chileans in an airplane that’s different from what was scheduled. Yes, I’d like a different seat than what I ended up with, but my heavens these people are acting like it’s the Apocalypse. And delaying me getting my PDB.",2018-06-02,2.75,8.0,2.0,False,False,False
1066,11178893862060923050,"Love, Simon'"" is perhaps the worst movie to see in a public setting (ITC an airplane) for me. My eyes were so red from crying that the flight crew was about to deny me another glass of wine. He had it '""easy,'"" and I had it easier, but by no means is that experience easy or joyful in the moment. So proud of this film, and the entire cast (especially Josh D - can he be my Dad even if I''m older?).""",2018-06-02,2.75,8.0,2.0,False,False,False
1067,11178893862060923050,"After 8+ hours with one of the worst flight crews I’ve ever experienced, I’m in Santiago!!!",2018-06-02,2.75,8.0,2.0,False,False,False
441,11178893862060923050,My hubby’s moving to Miami! Unconditional permanent residence approved!,2018-06-06,1.5,8.666666666666666,1.0,False,False,False
1068,11178893862060923050,RIP. You were an incredible storyteller and a brave man who laid out your life for us to learn from.,2018-06-08,1.3333333333333333,8.5,1.0,False,False,False
1069,11178893862060923050,Great way to spend a day before a flight! Thank you everyone!,2018-06-09,1.0,10.0,1.0,False,False,False
1070,11178893862060923050,My winged chariot to Dallas.,2018-06-10,1.5,8.5,1.0,False,False,False
1071,11178893862060923050,"Got five hours of solid sleep, surprisingly, and the crew was excellent. Nice way to end the trip. Now for a shower!",2018-06-10,1.5,8.5,1.0,False,False,False
1072,11178893862060923050,"Home!! The worst part of the trip was waiting for luggage in MIA even though mine was the first out, so it was a great trip! Back in two weeks to close the Chile home and bring Tulio and Juliet to Miami!",2018-06-10,1.5,8.5,1.0,False,False,False
1073,11178893862060923050,"Off to watch Iceland in their first-ever World Cup match! I’m sure I’ll be outnumbered by the Argentinians 1,000 to 1 but I’m hoping everything will be chill. Áfram Ísland! 🇮🇸 🇮🇸 🇮🇸 ⚽️. #IcelandSmites #ISL #SmiteTheWorld",2018-06-16,3.3333333333333335,7.0,2.6666666666666665,False,False,False
1074,11178893862060923050,"So many Argentinians have come up to me to congratulate me on the “surprisingly good” Iceland team (and I’m taking full personal responsibility for their performance 🤣). Most have said that they expected the game to be 10-0 at this point, and now they’re worried. Love it!. Áfram Ísland!. 🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸🇮🇸. #IcelandSmites #ISL #SmiteTheWorld",2018-06-16,3.3333333333333335,7.0,2.6666666666666665,False,False,False
1075,11178893862060923050,"Miss you, Dad. See you in Steamboat soon.",2018-06-17,3.3333333333333335,7.0,2.6666666666666665,False,False,False
1041,11178893862060923050,"I havenât been seated on a jury, Iâm just in The Big Waiting Room.",2018-06-18,2.6666666666666665,7.0,1.6666666666666667,False,False,False
1042,11178893862060923050,Jury duty tomorrow! Being a good citizen.,2018-06-18,2.6666666666666665,7.0,1.6666666666666667,False,False,False
1043,11178893862060923050,"This is soooooooo not fun. I’ve showed up for jury duty many, many times and never have I gotten to a courtroom. I know it’s my civic duty and I’m proud to do it, but my lord is it boring.",2018-06-18,2.6666666666666665,7.0,1.6666666666666667,False,False,False
1076,11178893862060923050,"I’ve waited a long time for my bag to come out, but nothing like this. 🤣",2018-06-22,3.4,7.333333333333333,2.4,False,False,False
1077,11178893862060923050,"QQ: if you have a non-emergency but really painful thing going on but your doctor doesn’t have an available hour until September, can you counter-claim the excess charges at the ER?",2018-06-24,3.2,6.5,2.2,False,False,False
1078,11178893862060923050,All of this for a plantar wart. I feel so stupid. But it hurts and my doctor doesn’t have an appointment until September. So...health care in the USA! Hooray! (🤬),2018-06-24,3.2,6.5,2.2,False,False,False
1079,11178893862060923050,"All ready for the arrival of la hija!! I hope she likes Western style...(that may really be a purchase all about me rather than her, but it’s cute).",2018-06-26,3.4,6.0,2.4,False,False,False
590,11178893862060923050,Flight has been delayed twice now...and the incoming plane is coming from where I’m going. This is going to be interesting as my connection gets smaller and smaller. At least I get to listen to a woman plan a crappy meeting at full voice. I realize why lounges don’t use “Class” in their names anymore - there ain’t any.,2018-06-28,2.75,4.5,1.75,False,False,False
1080,11178893862060923050,Nothing like being stuck on the tarmac waiting for a gate with six other aircraft after a 10-hour flight. But yay! I’m in Chile again!,2018-06-29,2.4,4.5,1.6,False,False,False
1081,11178893862060923050,"In Spain you never say, “This is the last time (that I’ll see you, that I’ll be here, etc.),” you say it’s the penultimate time. This weekend is going to be full of penultimates for us. Exciting and sad.",2018-06-29,2.4,4.5,1.6,False,False,False
1082,11178893862060923050,"Tulio is all about getting into the gym in our building in Miami (which is very nice, I must say - I saw it on the orientation tour) once we’re back. It brings this to mind:",2018-06-30,2.6,5.0,2.0,False,False,False
1083,11178893862060923050,"Today is The. Big. Day. Still a bit to do, but we’re trying to stay calm, cool, and collected. It really is just another flight, but then it isn’t, and arrival will be very different since there’s the final step with CBP for Tulio to be a true permanent resident. Papers are in order, visa is firmly affixed to passport, and all fees paid. . Also, this is truly goodbye. While Tulio was still here, I had one foot in Chile and one in the USA, but that will be gone (except for the in-laws and good, no, GREAT friends, of course!). I know that Tulio is excited about this new adventure but it’s also hard for me to see the sadness in him for leaving the people he loves. We all go through this process differently so I can’t rely on my experience to give me insight into his feelings. . The pup is freaked out because she knows what these suitcases mean, but she doesn’t realize that she’s coming with us! She’s obviously upset but we’re hoping that the new sights and smells of the airport and airplane will keep her busy and interested instead of scared as she embarks on her first flight. If only she could appreciate the fact that she’s in Business Class! I’ll turn her into a travel snob yet.. So, I guess all there is to say is, ¡Vámonos, familia! 🇨🇱 🇺🇸🙎🏻‍♂️🙎🏼‍♂️🐕❤️",2018-07-02,2.0,5.0,1.5,False,False,False
1084,11178893862060923050,The final six. Missing: carry-ons.,2018-07-02,2.0,5.0,1.5,False,False,False
1085,11178893862060923050,Goodbye to our home and neighbors/friends for the last eight (four for me) years.,2018-07-02,2.0,5.0,1.5,False,False,False
1086,11178893862060923050,"Getting ready to go. In our seats, Tulio familiarizing Juliet with the “por si acaso” room, and Juliet in her sweet J nest in Tulio’s footwell, all ready for our 8.5 hour flight.",2018-07-02,2.0,5.0,1.5,False,False,False
1087,11178893862060923050,"We have landed, and Juliet has proven herself to be a natural traveler!",2018-07-03,2.0,5.0,1.6666666666666667,False,False,False
1088,11178893862060923050,"This is like being on vacation. Wake up at 7 am, beach with the pup, home for lunch/RUS-CRO/wine, and now the pool in the shade with a warm but not hot breeze. I haven’t felt more like I’m on vacation in over 20 years. And I’m at home. (Obligatory foot pic.)",2018-07-07,1.5,8.0,1.0,False,False,False
1089,11178893862060923050,"Today would be my Dad’s 82nd birthday. Happy birthday, Dad. I love you and miss you!",2018-07-17,2.4,7.333333333333333,1.2,False,False,False
1090,11178893862060923050,"CONFIRMED! Tulio, Juliet and I are moving to Denver in October!",2018-08-02,2.0,7.5,1.2,False,False,False
1091,11178893862060923050,"I just realized that for my trip on Thursday, this will be the first time in over a decade that I don't have to worry about who is where - my entire family is in the same country! (Not that international is a difficulty with today's tech, but you get the idea.) Small things can make a big difference.",2018-08-15,2.6333333333333333,7.0,1.5,True,True,True
1092,11178893862060923050,Love these flights.,2018-08-16,2.6333333333333333,7.0,1.5,True,True,True
1093,11178893862060923050,Why I’m going to Denver this weekend.,2018-08-16,2.6333333333333333,7.0,1.5,True,True,True
1094,11178893862060923050,"Breathable, lightweight air. Oh, how I’ve missed you! I could even, if I wanted to, put on long pants and not suffer. I could even walk outside for a block and not arrive completely wet. I will always take 104 degrees in August in Denver over 89 degrees in August in Miami. I’m about to cry because of the extreme comfort.",2018-08-17,2.6333333333333333,7.0,1.5,True,True,True
1095,11178893862060923050,Checking out the new neighborhood.,2018-08-17,2.6333333333333333,7.0,1.5,True,True,True
1051,11178893862060923050,Starts about 3:10  https://www.cnn.com/2018/08/19/politics/ip-forecast-russian-spy/index.html,2018-08-19,2.6333333333333333,7.0,1.5,True,True,True
1052,11178893862060923050,On the road again!,2018-08-19,2.6333333333333333,7.0,1.5,True,True,True
1053,11178893862060923050,"Since my flight is delayed more than an hour, I decided to learn how this Priority Pass restaurant thing works, and must admit I’m impressed!",2018-08-19,2.6333333333333333,7.0,1.5,True,True,True
1054,11178893862060923050,"Ground stop in MIA and I’m at 37, 000 feet en route to...MIA. 😳",2018-08-19,2.6333333333333333,7.0,1.5,True,True,True
1096,11178893862060923050,"I can't believe how much I'm enjoying making a list of all of the places I need to change my address, services to disconnect and connect, etc. Have done this twice in the last year - it's going to be great to be in one place for a long time!",2018-08-20,2.6333333333333333,7.0,1.5,True,True,True
1097,11178893862060923050,Guess who got his Green Card in the mail today!,2018-08-20,2.6333333333333333,7.0,1.5,True,True,True
1098,11178893862060923050,Sad news! I'm in Denver September 01-09. Who wants to go with me? Betsy Lewis?,2018-08-21,2.6333333333333333,7.0,1.5,True,True,True
1055,11178893862060923050,"Summer and more summer. The winter is beautiful, which people say is a reason to deal with summer. I love the storms, but Iâm also moving home, so...",2018-08-29,2.6333333333333333,7.0,1.5,True,True,True
1099,11178893862060923050,Excited to be getting life in Denver on the tracks again. Just got back from the DAC and happy with the extensive renovations done while I was away - looking forward to bowling a few lines and getting back into the pool!,2018-09-05,2.6333333333333333,7.0,1.5,True,True,True
1058,11178893862060923050,Most people wonât take Ãber at this time of day to replace light rail (distance and traffic). Some went to Union Station for alternate trains but most of us are just waiting it out. Trains are running now.,2018-09-07,2.6333333333333333,7.0,1.5,True,True,True
1059,11178893862060923050,"The downside of moving to Denver - the conference calls with Japan, China, and India are reeeeally early.",2018-09-07,2.6333333333333333,7.0,1.5,True,True,True
1100,11178893862060923050,"We left the gate 40 minutes late, but have been sitting on the tarmac for 60 minutes. How does the FAA record this? 40 minutes late or 100 minutes late?",2018-09-08,2.6333333333333333,7.0,1.5,True,True,True
1101,11178893862060923050,"Alright, AA has come through. Late for my connection to MIA and protected in F for two more flights. Status does have its benefits...that said, I understand all the haters, as well.",2018-09-08,2.6333333333333333,7.0,1.5,True,True,True
1102,11178893862060923050,EIGHT premium drink tickets? For 90 minutes? My fellow loungees are benefiting from this. Thank you Qantas!,2018-09-08,2.6333333333333333,7.0,1.5,True,True,True
1103,11178893862060923050,We will never leave our beautiful Juliet in her time of need.,2018-09-13,2.6333333333333333,7.0,1.5,True,True,True
1104,11178893862060923050,Hawaiian Airlines just announced this route; the longest domestic US flight is longer than the flight from Chile to the USA!,2018-09-15,2.6333333333333333,7.0,1.5,True,True,True
1105,11178893862060923050,"Round trip today, might as well start it off with mimosas and, well, mimosas! As my good friend Jason Travers once taught me (in another lifetime) after arriving in SYD and going directly to...The Clock?...”eating is cheating!”",2018-09-15,2.6333333333333333,7.0,1.5,True,True,True
1106,11178893862060923050,"Yep, we’re goin’ to Miami!",2018-09-15,2.6333333333333333,7.0,1.5,True,True,True
1107,11178893862060923050,Beautiful modern station. Looking forward to the train to West Palm Beach! 🚊,2018-09-23,2.6333333333333333,7.0,1.5,True,True,True
1108,11178893862060923050,"What an amazing train ride! And now for brunch - shrimp n’ grits, if you please!",2018-09-23,2.6333333333333333,7.0,1.5,True,True,True
1109,11178893862060923050,Great day in Panama City but not thrilled with the 3:25am alarm I need to set for tomorrow.,2018-09-26,2.6333333333333333,7.0,1.5,True,True,True
1110,11178893862060923050,Got here WAY too early. Went through passport control and security only to find out that the only lounge open at this hour is landside. 😡 #firstworldproblems,2018-09-27,2.6333333333333333,7.0,1.5,True,True,True
1111,11178893862060923050,Just landed in MIA and saw my first Amazon plane. They’re really everywhere.,2018-09-27,2.6333333333333333,7.0,1.5,True,True,True
1112,11178893862060923050,12 days until we set out on our move to Colorado!,2018-10-02,2.6333333333333333,7.0,1.5,True,True,True
1113,11178893862060923050,Chile 🇨🇱 reunion in Miami Beach for Drag brunch!,2018-10-06,2.6333333333333333,7.0,1.5,True,True,True
1060,11178893862060923050,Ft Collins the 18th. Denver (permanently) Nov 17.,2018-10-07,2.6333333333333333,7.0,1.5,True,True,True
1061,11178893862060923050,"Great time last night at Blackbird Ordinary with Robbie, Tim, Kari, Stefan, Carla, Eric, and of course Tulio! Why do we have to make such great friends just before we leave? And Robbie, thanks for the shirt - it’ll be a fantastic memory!",2018-10-07,2.6333333333333333,7.0,1.5,True,True,True
1114,11178893862060923050,"This has been running through my mind a lot lately. I know that moving isn't going to make everything perfect; I've been trying to manage expectations about just how differently I'll feel when we get to Colorado, but I'm still very excited to come home!",2018-10-10,2.6333333333333333,7.0,1.5,True,True,True
1115,11178893862060923050,"I’m getting asked, “Why?” an awful lot regarding our excitement about leaving. Beyond Colorado being my home, today in Miami: high of 89; feels-like predicted to be 105. Thanks, “oppressive” humidity (the news’ description, not mine). Over it.",2018-10-12,2.6333333333333333,7.0,1.5,True,True,True
1116,11178893862060923050,"As much as I complain about the dreaded humidity (with water being one of the most valued commodities in the universe, as I understand it, so #FirstWorldProblemsInTheUniverse) there are many, many things in and about Miami that I will miss. The unique geography, the truly cosmopolitan culture (not JUST Latino!) with all views and visions mostly respected, the beautiful architecture that generally respects the land, the amazing light architecture at night (!), the food, the food, and the food, and the incredible quality of friends - once you finally meet. It’s a hard city to be a newcomer in, and just as I move beyond that designation...we leave. . To Robbie, Kyle, Steven, Rocky, Kari, (and so many more people who surprisingly aren’t on Facebook for being Gen X!), thanks for making this so memorable. . My heart is full.",2018-10-13,2.6333333333333333,7.0,1.5,True,True,True
366,11178893862060923050,"Great brunch with our neighbor Kari and her friend Suzanne! Why am I making friends NOW, one day before we leave?!? :(",2018-10-14,2.6333333333333333,7.0,1.5,True,True,True
1117,11178893862060923050,Last night as a resident of Miami. I have to admit it’s bittersweet.,2018-10-15,2.6333333333333333,7.0,1.5,True,True,True
1118,11178893862060923050,"We made it this far...still in Florida, though.",2018-10-15,2.6333333333333333,7.0,1.5,True,True,True
1119,11178893862060923050,"We made it. I know many people drive many more miles in a day, but we haven’t driven in many years so we are definitely out of practice. On top of it all I try not to remind myself of the perks of flying...",2018-10-17,2.6333333333333333,7.0,1.5,True,True,True
1120,11178893862060923050,"Unfortunately, I was right. Got in to South Topeka a bit after 11:00pm.",2018-10-18,2.6333333333333333,7.0,1.5,True,True,True
1121,11178893862060923050,"Not the greatest distance shot, but it’s Denver from our hotel. Good photo or not, we are so excited to be here!",2018-10-19,2.6333333333333333,7.0,1.5,True,True,True
407,11178893862060923050,"I hate that we moved to Colorado. Such a horrible, cold place.",2018-10-27,2.6333333333333333,7.0,1.5,True,True,True
1122,11178893862060923050,"Very displeased, but I will be Bustang-ing it to Denver on Tuesday (with Tulio) to vote in person.  I will also be having a conversation with the Elections Division to find out why they couldn’t get a simple ballot to me by mail.",2018-11-03,2.6333333333333333,7.0,1.5,True,True,True
1123,11178893862060923050,I am never NOT flying Turkish Airlines. They don’t even need landing gear!,2018-11-05,2.6333333333333333,7.0,1.5,True,True,True
1124,11178893862060923050,"Final move today! Of course the worst weather of the week has to accompany us, but it will make it all the better to get into our new home.. ¡Ya llegó el día de nuestra mudanza final! Como no, el peor tiempo de la semana nos acompañará, pero llegar a nuestro nuevo hogar será aún más dulce por el frío y nieve.. (Yes, temps are in Celsius!)",2018-11-17,2.6333333333333333,7.0,1.5,True,True,True
1125,11178893862060923050,"We’re as settled as we’re going to be for today. Hello, Denver! And thank you, Jen!",2018-11-18,2.6333333333333333,7.0,1.5,True,True,True
1126,11178893862060923050,One of the last photos taken at the house I grew up in. :( I wish I had known I'd never see it again the last time I was there.,2018-11-26,2.6333333333333333,7.0,1.5,True,True,True
1127,11178893862060923050,"I was lucky enough to visit this island multiple times. Wish I had the funds - thanks for the tip, Schuyler!",2018-12-14,2.6333333333333333,7.0,1.5,True,True,True
1217,11186446580471979707,"Hey friends: My latest album is out today, on the amazing Touched label (where all proceeds go to charity). I wrote this between 2014-2016. The liner notes (attached) do a far better job of explaining it than I can here. . Spotify: https://open.spotify.com/album/1YFKLsGtLCXvPYKLzuOmod. Bandcamp: https://touched.bandcamp.com/album/synthesized-sounds-for-young-humans. iTunes: Who the hell knows. Looks like a search indexing issue. I''ll update this when it shows up.. Beatport: https://www.beatport.com/release/synthesized-sounds-for-young-humans/2341785. Huge thanks to Martin Boulton, John Tejada, Jon Drukman, and Marc St Regis (for that Studio Electronics SE-02, which got some love on the cover art too!)",2018-07-27,2.5,9.0,1.5,False,False,False
1218,11186446580471979707,Drove past the Donnell fire near Pinecrest yesterday. This is just a tiny part of it. Once we got near the real stuff there were curtains of flames and not much interest in stopping the car. 108 is closed now so it must have jumped the highway.,2018-08-05,2.0,7.0,1.6,True,True,True
1219,11186446580471979707,our solution to california being on fire (earlier) this week: go above the smoke,2018-08-10,1.5,6.0,1.5,False,False,False
1220,11186446580471979707,What's the best place to look for (lease-based) rental/temporary housing these days? Still craigslist?,2018-08-22,2.0,8.0,1.3333333333333333,False,False,False
1221,11186446580471979707,Thanks all. Even AirBNB for ~6-12 month stays? I should have clarified I meant a lease,2018-08-22,2.0,8.0,1.3333333333333333,False,False,False
1241,11186446580471979707,"i am honored to have amazing designers (really, i've looked up to you all for years) i really respect commenting on this and offering feedback about my conclusions/argument. however, i'm sharing my own personal takeaway, a genuine measurable truth for our company, based on my own experience as a company founder in a space (b2b) â a space we have been consistently kicking ass in (it's as far from consumer as you can get, and very niche). i guess i am not sure what else to say. maybe you've all been in my situation? maybe none of you have? i don't know. but i do think i've poked a hornet's nest by writing something that one could perceive as an attack on their occupational value and we're now focusing on and validating your own personal experiences as if they invalidate mine.",2018-08-23,2.0,7.0,1.6,True,True,True
1222,11186446580471979707,"Took a four year hiatus, but it's time to get my pizzas going again",2018-08-24,2.0,7.0,1.6,True,True,True
1223,11186446580471979707,"looking for a freelance designer: . I''m looking to start an ongoing contractual relationship (could be a long-term hire for the right person/right fit) with a comms/mktg designer comfortable working on landing pages, advertising materials, working on pages in webflow, formatting white papers, etc., probably 10-30 hrs a month. Remote is fine. San Francisco people justifying $4k rent with inflated hourly unfortunately is not fine since location is not an issue. If you know anyone good, please refer them to me.. ideally someone with 2-3 years of experience, not agency veterans, this isn''t entry level work but it''s not creative direction either.",2018-09-26,2.0,7.0,1.6,True,True,True
231,11186446580471979707,After two months we pulled our son out of Jardin de Mariposas Preschool in Palo Alto. If you are considering a Spanish Immersion preschool or TK/Pre-K I do not recommend them. There are many better Spanish Immersion schools in the area. If you are a parent on the peninsula feel free to contact me for more information.,2018-11-05,2.0,7.0,1.6,True,True,True
1224,11186446580471979707,"hey cyclist friends, as i've been out of the sport for a year now (only trail run thx to parenting/time/business/etc) i'm selling all my winter gear. I have a ton of great stuff you might want: multiple Dinotte lighting kits (front, rear, helmet), swanky carbon fenders i got with my Google discount, Rapha jackets, Torm/Rapha wool jerseys, booties, gloves, etc. I also have an Ultimate Elite repair stand. If you're interested in a list, PM me.",2018-12-05,2.0,7.0,1.6,True,True,True
1225,11186446580471979707,"Support teams: We''re coming to the end of our rope with Front. Too many bugs, too many poor UI decisions causing our team endless grief — they treat their customers like free QA. For those of you running inbox management (Zendesk, Hive, Intercom, etc.) what do you prefer or recommend?. (sidenote to any VC friends who''ve invested in them: despite all the hype and good marketing this product is an absolute mess to use. they played the game well and got money but it was just another 'we''ll solve email'"" play)""",2019-01-11,2.0,7.0,1.6,True,True,True
974,11278423255313147316,Got to run lights tonight while Brayden ran lyrics. What a great honor it is to serve next to him and hear him worship.,2018-07-28,2.0,7.75,1.6,True,True,True
1166,11283787223007258371,Finally its beach time!,2018-06-24,1.3333333333333333,6.75,1.0,False,False,False
1167,11283787223007258371,Long day but a great end to the weekend.. At the Big Brown Comedy Night <3,2018-06-25,1.5,6.666666666666667,1.1666666666666667,False,False,False
1168,11283787223007258371,Time to redo the family picture 5 years later :D... t- minus 24 hours Samreen Rizvi Duaa Rizvi Huma Rizvi,2018-06-30,1.6666666666666667,7.25,1.1666666666666667,False,False,False
1169,11283787223007258371,Beach day!,2018-07-03,1.75,9.0,1.25,False,False,False
1170,11283787223007258371,Walking about in the Hamptons,2018-07-07,1.6,8.166666666666666,1.2,False,False,False
1171,11283787223007258371,Almost done with wedding season...,2018-07-15,1.9166666666666665,7.25,1.4,True,True,True
1172,11283787223007258371,Mahwisha's wedding,2018-07-23,1.9166666666666665,7.25,1.4,True,True,True
1173,11283787223007258371,"Day 3 with the crazies... biking, swimming, picnicking 😍",2018-07-29,1.9166666666666665,7.25,1.4,True,True,True
571,11283787223007258371,Vacation mode on! Last stop: Karachi 😎,2018-08-17,1.9166666666666665,7.25,1.4,True,True,True
1174,11283787223007258371,I realized I have been having so much fun meeting family that I haven't taken any pictures  before today... sibling love <3,2018-08-24,1.9166666666666665,7.25,1.4,True,True,True
1175,11283787223007258371,When you enjoy the rain at 5 am in karachi :),2018-08-25,1.9166666666666665,7.25,1.4,True,True,True
1176,11283787223007258371,Thanks everyone for making this trip a memorable one! By far the best trip ever!!! Love you all to bits <3 <3,2018-09-03,1.9166666666666665,7.25,1.4,True,True,True
1177,11283787223007258371,Missing all my partners in crime! <3,2018-09-09,1.9166666666666665,7.25,1.4,True,True,True
1178,11283787223007258371,"Really wish to go again soon one day.. Karbala, Iraq",2018-09-12,1.9166666666666665,7.25,1.4,True,True,True
1179,11283787223007258371,Day 9- The humanity of Karbala,2018-09-20,1.9166666666666665,7.25,1.4,True,True,True
1180,11283787223007258371,Here's to 4 years of confusing patients and employees alike which one of us is Dr. Attari and which one Asra Rizvi lmao <3,2018-10-24,1.9166666666666665,7.25,1.4,True,True,True
1181,11283787223007258371,Another amazing year at the pumpkin competition!,2018-10-24,1.9166666666666665,7.25,1.4,True,True,True
1182,11283787223007258371,"I'm so excited and looking forward to this event!!! If you are interested in donating new toys for kids this holiday season, join us! <3",2018-11-01,1.9166666666666665,7.25,1.4,True,True,True
1183,11283787223007258371,Vacation time!,2018-12-22,1.9166666666666665,7.25,1.4,True,True,True
1184,11283787223007258371,Home bound!,2018-12-26,1.9166666666666665,7.25,1.4,True,True,True
1185,11283787223007258371,Pending family pictures from new years.. great to see old cousins!,2019-01-04,1.9166666666666665,7.25,1.4,True,True,True
1012,11293937460610680260,Logged out for the final time.. 10 years at liberty.... bring on the next chapter!,2018-05-04,2.0,9.0,2.0,False,False,False
1013,11293937460610680260,"Brown county camping trip in the books!! Just missing Jill, Justin and Britt!",2018-05-13,2.3333333333333335,7.5,2.0,False,False,False
1014,11293937460610680260,"Brown county camping trip in the books!! Just missing Jill, Justin and Britt!",2018-05-13,2.3333333333333335,7.5,2.0,False,False,False
1015,11293937460610680260,Day 1 of being a stay at home mom under our belt.  And my oh my what a day... atleast the kids were good!!,2018-05-15,2.3333333333333335,7.5,2.0,False,False,False
1016,11293937460610680260,RIP Glenda Sue... And the black chicken....and the white chicken... something is killing our birds....,2018-05-21,1.4,5.333333333333333,1.0,False,False,False
474,11293937460610680260,My family! Happy 34th birthday to my hubby!!  You are an amazing husband and dad! Thanks for helping Charli do her flowergirl duties today!! You looked studdly!,2018-06-24,1.0,8.75,1.0,False,False,False
1017,11293937460610680260,"Not sure how we got here so fast, but we no longer have an infant in our house! Trey turned 1 today!!! He has not been easy, he is completely a boy, inside and out!!he insists on being outside in the dirt or in the water!! He loves cars, the kitty's and nursing.... still.... I am not sure how we blinked and he is already a year old! Happy birthday to my Bubby. We love you!",2018-06-27,1.0,9.666666666666666,1.0,False,False,False
568,11293937460610680260,We went camping!!,2018-07-23,1.4,8.666666666666666,1.0,True,True,True
1018,11293937460610680260,CMO riding and camping!,2018-08-05,1.4,8.666666666666666,1.0,True,True,True
1019,11293937460610680260,"Homemade vanilla latte courtesy of my 10yr anniversary gift from liberty, Nesspresso machine. AND litterally 10 days later I gave my 2 weeks notice. #sosomuchhappier #esspresso #baristaintraining",2018-08-15,1.4,8.666666666666666,1.0,True,True,True
1020,11293937460610680260,3yrs of apple festival.. I didnt take a good front pic of charli.. boy has she grown!,2018-09-16,1.4,8.666666666666666,1.0,True,True,True
1021,11293937460610680260,The only picture I took this weekend! We had a great time at the Bluffs!,2018-09-16,1.4,8.666666666666666,1.0,True,True,True
1022,11293937460610680260,"Went camping this weekend. When we got to the campground, we watched the life flight helicopter land, waited for them to lick the person up them saw it take off! So thankful it was not as bad at it seemed. Gator rolled over on a girl who just bruising!",2018-09-16,1.4,8.666666666666666,1.0,True,True,True
1023,11293937460610680260,Miss this version of my mom. #dementiasucks #7yearsago,2018-09-18,1.4,8.666666666666666,1.0,True,True,True
1024,11293937460610680260,We are sweet potato farmers!! We actually have more not pictured! The vines were insane this year and we thought we weren't going to have any potatoes...,2018-09-24,1.4,8.666666666666666,1.0,True,True,True
